Always equal to ACS Summary File identification,State Postal Abbreviation,Geographic Identifier,Area Name,Tribal Tract,Tribal Block Group,FIPS,Area (Land),Area (Water),Place (State FIPS + Place FIPS),ZIP Code Tabulation Area (3-digit),Qualified Area Name,Total_Pop,Percent_Pov
ACSSF,NJ,1400000US34013004802,"Census Tract 48.02, Essex County, New Jersey",,,34013004802,3074477,0,34,,"Census Tract 48.02, Essex County, New Jersey",3702,20
ACSSF,NJ,1400000US34013004900,"Census Tract 49, Essex County, New Jersey",,,34013004900,394145,0,34,,"Census Tract 49, Essex County, New Jersey",3932,73.91
ACSSF,NJ,1400000US34013005000,"Census Tract 50, Essex County, New Jersey",,,34013005000,797751,0,34,,"Census Tract 50, Essex County, New Jersey",3199,16.43
ACSSF,NJ,1400000US34013005100,"Census Tract 51, Essex County, New Jersey",,,34013005100,308433,0,34,,"Census Tract 51, Essex County, New Jersey",2816,18.87
ACSSF,NJ,1400000US34013005200,"Census Tract 52, Essex County, New Jersey",,,34013005200,268640,0,34,,"Census Tract 52, Essex County, New Jersey",2040,61.35
ACSSF,NJ,1400000US34013005300,"Census Tract 53, Essex County, New Jersey",,,34013005300,320466,0,34,,"Census Tract 53, Essex County, New Jersey",3348,30.58
ACSSF,NJ,1400000US34013005400,"Census Tract 54, Essex County, New Jersey",,,34013005400,351901,0,34,,"Census Tract 54, Essex County, New Jersey",4208,65.48
ACSSF,NJ,1400000US34013005700,"Census Tract 57, Essex County, New Jersey",,,34013005700,864418,0,34,,"Census Tract 57, Essex County, New Jersey",2783,52.62
ACSSF,NJ,1400000US34013006200,"Census Tract 62, Essex County, New Jersey",,,34013006200,235825,0,34,,"Census Tract 62, Essex County, New Jersey",1917,76.14
ACSSF,NJ,1400000US34013006400,"Census Tract 64, Essex County, New Jersey",,,34013006400,309843,0,34,,"Census Tract 64, Essex County, New Jersey",1376,32.13
ACSSF,NJ,1400000US34013006600,"Census Tract 66, Essex County, New Jersey",,,34013006600,161941,0,34,,"Census Tract 66, Essex County, New Jersey",1923,35.19
ACSSF,NJ,1400000US34013006700,"Census Tract 67, Essex County, New Jersey",,,34013006700,326878,0,34,,"Census Tract 67, Essex County, New Jersey",3659,32.03
ACSSF,NJ,1400000US34013006800,"Census Tract 68, Essex County, New Jersey",,,34013006800,1171730,0,34,,"Census Tract 68, Essex County, New Jersey",6411,22.09
ACSSF,NJ,1400000US34013006900,"Census Tract 69, Essex County, New Jersey",,,34013006900,360629,0,34,,"Census Tract 69, Essex County, New Jersey",5295,49.12
ACSSF,NJ,1400000US34013007000,"Census Tract 70, Essex County, New Jersey",,,34013007000,397128,0,34,,"Census Tract 70, Essex County, New Jersey",4742,23.84
ACSSF,NJ,1400000US34013007100,"Census Tract 71, Essex County, New Jersey",,,34013007100,385859,0,34,,"Census Tract 71, Essex County, New Jersey",4040,13.07
ACSSF,NJ,1400000US34013007200,"Census Tract 72, Essex County, New Jersey",,,34013007200,203449,0,34,,"Census Tract 72, Essex County, New Jersey",4018,12.7
ACSSF,NJ,1400000US34013007300,"Census Tract 73, Essex County, New Jersey",,,34013007300,411830,0,34,,"Census Tract 73, Essex County, New Jersey",4995,26.75
ACSSF,NJ,1400000US34013007400,"Census Tract 74, Essex County, New Jersey",,,34013007400,3708900,665362,34,,"Census Tract 74, Essex County, New Jersey",6440,12.07
ACSSF,NJ,1400000US34013007501,"Census Tract 75.01, Essex County, New Jersey",,,34013007501,1962291,352066,34,,"Census Tract 75.01, Essex County, New Jersey",4763,24.31
ACSSF,NJ,1400000US34013007502,"Census Tract 75.02, Essex County, New Jersey",,,34013007502,1690702,82608,34,,"Census Tract 75.02, Essex County, New Jersey",3258,50.06
ACSSF,NJ,1400000US34013007600,"Census Tract 76, Essex County, New Jersey",,,34013007600,194441,0,34,,"Census Tract 76, Essex County, New Jersey",3976,32.46
ACSSF,NJ,1400000US34013007700,"Census Tract 77, Essex County, New Jersey",,,34013007700,198946,0,34,,"Census Tract 77, Essex County, New Jersey",2886,16.89
ACSSF,NJ,1400000US34013007800,"Census Tract 78, Essex County, New Jersey",,,34013007800,197685,0,34,,"Census Tract 78, Essex County, New Jersey",3835,42.15
ACSSF,NJ,1400000US34013007900,"Census Tract 79, Essex County, New Jersey",,,34013007900,468606,29821,34,,"Census Tract 79, Essex County, New Jersey",4622,25.11
ACSSF,NJ,1400000US34013008000,"Census Tract 80, Essex County, New Jersey",,,34013008000,847976,16698,34,,"Census Tract 80, Essex County, New Jersey",2736,0.89
ACSSF,NJ,1400000US34013008100,"Census Tract 81, Essex County, New Jersey",,,34013008100,806564,0,34,,"Census Tract 81, Essex County, New Jersey",3815,21.66
ACSSF,NJ,1400000US34013008200,"Census Tract 82, Essex County, New Jersey",,,34013008200,429045,0,34,,"Census Tract 82, Essex County, New Jersey",2416,60.55
ACSSF,NJ,1400000US34013008700,"Census Tract 87, Essex County, New Jersey",,,34013008700,511847,17246,34,,"Census Tract 87, Essex County, New Jersey",4094,10.86
ACSSF,NJ,1400000US34013008800,"Census Tract 88, Essex County, New Jersey",,,34013008800,154461,0,34,,"Census Tract 88, Essex County, New Jersey",2073,2.47
ACSSF,NJ,1400000US34013008900,"Census Tract 89, Essex County, New Jersey",,,34013008900,137212,0,34,,"Census Tract 89, Essex County, New Jersey",1898,94.5
ACSSF,NJ,1400000US34013009000,"Census Tract 90, Essex County, New Jersey",,,34013009000,395369,58937,34,,"Census Tract 90, Essex County, New Jersey",1786,17.36
ACSSF,NJ,1400000US34013009100,"Census Tract 91, Essex County, New Jersey",,,34013009100,442720,39927,34,,"Census Tract 91, Essex County, New Jersey",3997,24
ACSSF,NJ,1400000US34013009200,"Census Tract 92, Essex County, New Jersey",,,34013009200,370972,34248,34,,"Census Tract 92, Essex County, New Jersey",3326,52.16
ACSSF,NJ,1400000US34013009300,"Census Tract 93, Essex County, New Jersey",,,34013009300,552903,0,34,,"Census Tract 93, Essex County, New Jersey",5162,44.95
ACSSF,NJ,1400000US34013009400,"Census Tract 94, Essex County, New Jersey",,,34013009400,622913,0,34,,"Census Tract 94, Essex County, New Jersey",5764,58.31
ACSSF,NJ,1400000US34013009500,"Census Tract 95, Essex County, New Jersey",,,34013009500,603392,0,34,,"Census Tract 95, Essex County, New Jersey",6717,0.62
ACSSF,NJ,1400000US34013009600,"Census Tract 96, Essex County, New Jersey",,,34013009600,1089630,139142,34,,"Census Tract 96, Essex County, New Jersey",5245,43.93
ACSSF,NJ,1400000US34013009700,"Census Tract 97, Essex County, New Jersey",,,34013009700,410689,1472,34,,"Census Tract 97, Essex County, New Jersey",5619,20.37
ACSSF,NJ,1400000US34013009900,"Census Tract 99, Essex County, New Jersey",,,34013009900,437611,0,34,,"Census Tract 99, Essex County, New Jersey",2330,2.7
ACSSF,NJ,1400000US34013010000,"Census Tract 100, Essex County, New Jersey",,,34013010000,794179,0,34,,"Census Tract 100, Essex County, New Jersey",3680,9.49
ACSSF,NJ,1400000US34013010100,"Census Tract 101, Essex County, New Jersey",,,34013010100,761270,0,34,,"Census Tract 101, Essex County, New Jersey",2600,13.79
ACSSF,NJ,1400000US34013010200,"Census Tract 102, Essex County, New Jersey",,,34013010200,956900,0,34,,"Census Tract 102, Essex County, New Jersey",4544,12.01
ACSSF,NJ,1400000US34013010300,"Census Tract 103, Essex County, New Jersey",,,34013010300,583934,0,34,,"Census Tract 103, Essex County, New Jersey",4168,38.15
ACSSF,NJ,1400000US34013010400,"Census Tract 104, Essex County, New Jersey",,,34013010400,607052,0,34,,"Census Tract 104, Essex County, New Jersey",4610,47.7
ACSSF,NJ,1400000US34013010500,"Census Tract 105, Essex County, New Jersey",,,34013010500,489573,0,34,,"Census Tract 105, Essex County, New Jersey",5742,8.01
ACSSF,NJ,1400000US34013010600,"Census Tract 106, Essex County, New Jersey",,,34013010600,490320,0,34,,"Census Tract 106, Essex County, New Jersey",5192,46.16
ACSSF,NJ,1400000US34013010700,"Census Tract 107, Essex County, New Jersey",,,34013010700,464231,0,34,,"Census Tract 107, Essex County, New Jersey",4357,26.69
ACSSF,NJ,1400000US34013010800,"Census Tract 108, Essex County, New Jersey",,,34013010800,252323,0,34,,"Census Tract 108, Essex County, New Jersey",3054,49.41
ACSSF,NJ,1400000US34013010900,"Census Tract 109, Essex County, New Jersey",,,34013010900,993008,0,34,,"Census Tract 109, Essex County, New Jersey",1915,58.33
ACSSF,NJ,1400000US34013011100,"Census Tract 111, Essex County, New Jersey",,,34013011100,248423,0,34,,"Census Tract 111, Essex County, New Jersey",3965,44.07
ACSSF,NJ,1400000US34013011200,"Census Tract 112, Essex County, New Jersey",,,34013011200,460955,0,34,,"Census Tract 112, Essex County, New Jersey",2865,39.26
ACSSF,NJ,1400000US34013011300,"Census Tract 113, Essex County, New Jersey",,,34013011300,519591,0,34,,"Census Tract 113, Essex County, New Jersey",3993,8.1
ACSSF,NJ,1400000US34013011400,"Census Tract 114, Essex County, New Jersey",,,34013011400,592524,0,34,,"Census Tract 114, Essex County, New Jersey",4054,17.55
ACSSF,NJ,1400000US34013011500,"Census Tract 115, Essex County, New Jersey",,,34013011500,337248,0,34,,"Census Tract 115, Essex County, New Jersey",2884,12.77
ACSSF,NJ,1400000US34013011600,"Census Tract 116, Essex County, New Jersey",,,34013011600,303264,0,34,,"Census Tract 116, Essex County, New Jersey",3612,9.18
ACSSF,NJ,1400000US34013011700,"Census Tract 117, Essex County, New Jersey",,,34013011700,573069,0,34,,"Census Tract 117, Essex County, New Jersey",2973,41.29
ACSSF,NJ,1400000US34013011800,"Census Tract 118, Essex County, New Jersey",,,34013011800,306936,0,34,,"Census Tract 118, Essex County, New Jersey",2645,20.71
ACSSF,NJ,1400000US34013011900,"Census Tract 119, Essex County, New Jersey",,,34013011900,345499,0,34,,"Census Tract 119, Essex County, New Jersey",1856,30.6
ACSSF,NJ,1400000US34013012000,"Census Tract 120, Essex County, New Jersey",,,34013012000,945101,0,34,,"Census Tract 120, Essex County, New Jersey",7363,15.41
ACSSF,NJ,1400000US34013012100,"Census Tract 121, Essex County, New Jersey",,,34013012100,354751,0,34,,"Census Tract 121, Essex County, New Jersey",4148,12.22
ACSSF,NJ,1400000US34013012200,"Census Tract 122, Essex County, New Jersey",,,34013012200,601505,0,34,,"Census Tract 122, Essex County, New Jersey",6788,16.63
ACSSF,NJ,1400000US34013012300,"Census Tract 123, Essex County, New Jersey",,,34013012300,617151,0,34,,"Census Tract 123, Essex County, New Jersey",4790,27.09
ACSSF,NJ,1400000US34013012400,"Census Tract 124, Essex County, New Jersey",,,34013012400,594247,0,34,,"Census Tract 124, Essex County, New Jersey",4223,70.53
ACSSF,NJ,1400000US34013012500,"Census Tract 125, Essex County, New Jersey",,,34013012500,420799,0,34,,"Census Tract 125, Essex County, New Jersey",3570,4.26
ACSSF,NJ,1400000US34013012600,"Census Tract 126, Essex County, New Jersey",,,34013012600,389420,0,34,,"Census Tract 126, Essex County, New Jersey",3381,27.01
ACSSF,NJ,1400000US34013012700,"Census Tract 127, Essex County, New Jersey",,,34013012700,617383,0,34,,"Census Tract 127, Essex County, New Jersey",3793,57.8
ACSSF,NJ,1400000US34013012800,"Census Tract 128, Essex County, New Jersey",,,34013012800,592354,0,34,,"Census Tract 128, Essex County, New Jersey",4156,40.57
ACSSF,NJ,1400000US34013012900,"Census Tract 129, Essex County, New Jersey",,,34013012900,487742,5417,34,,"Census Tract 129, Essex County, New Jersey",3983,24.12
ACSSF,NJ,1400000US34013013000,"Census Tract 130, Essex County, New Jersey",,,34013013000,109870,0,34,,"Census Tract 130, Essex County, New Jersey",2459,0
ACSSF,NJ,1400000US34013013100,"Census Tract 131, Essex County, New Jersey",,,34013013100,718841,0,34,,"Census Tract 131, Essex County, New Jersey",2509,17.89
ACSSF,NJ,1400000US34013013200,"Census Tract 132, Essex County, New Jersey",,,34013013200,327929,0,34,,"Census Tract 132, Essex County, New Jersey",3016,38.33
ACSSF,NJ,1400000US34013013300,"Census Tract 133, Essex County, New Jersey",,,34013013300,425179,0,34,,"Census Tract 133, Essex County, New Jersey",4299,28.67
ACSSF,NJ,1400000US34013013400,"Census Tract 134, Essex County, New Jersey",,,34013013400,1537644,5828,34,,"Census Tract 134, Essex County, New Jersey",3942,0
ACSSF,NJ,1400000US34013013500,"Census Tract 135, Essex County, New Jersey",,,34013013500,1528812,12834,34,,"Census Tract 135, Essex County, New Jersey",4594,1.49
ACSSF,NJ,1400000US34013013600,"Census Tract 136, Essex County, New Jersey",,,34013013600,1701812,94870,34,,"Census Tract 136, Essex County, New Jersey",6968,4.18
ACSSF,NJ,1400000US34013013700,"Census Tract 137, Essex County, New Jersey",,,34013013700,1176528,8937,34,,"Census Tract 137, Essex County, New Jersey",4870,3.62
ACSSF,NJ,1400000US34013013800,"Census Tract 138, Essex County, New Jersey",,,34013013800,1300780,0,34,,"Census Tract 138, Essex County, New Jersey",4280,0
ACSSF,NJ,1400000US34013013900,"Census Tract 139, Essex County, New Jersey",,,34013013900,1487706,0,34,,"Census Tract 139, Essex County, New Jersey",5113,24.39
ACSSF,NJ,1400000US34013014000,"Census Tract 140, Essex County, New Jersey",,,34013014000,1218006,0,34,,"Census Tract 140, Essex County, New Jersey",3916,0
ACSSF,NJ,1400000US34013014100,"Census Tract 141, Essex County, New Jersey",,,34013014100,1075579,0,34,,"Census Tract 141, Essex County, New Jersey",3766,16.67
ACSSF,NJ,1400000US34013014200,"Census Tract 142, Essex County, New Jersey",,,34013014200,905967,0,34,,"Census Tract 142, Essex County, New Jersey",4384,4.65
ACSSF,NJ,1400000US34013014300,"Census Tract 143, Essex County, New Jersey",,,34013014300,840829,0,34,,"Census Tract 143, Essex County, New Jersey",6166,17.49
ACSSF,NJ,1400000US34013014400,"Census Tract 144, Essex County, New Jersey",,,34013014400,1568383,138360,34,,"Census Tract 144, Essex County, New Jersey",3982,10.08
ACSSF,NJ,1400000US34013014500,"Census Tract 145, Essex County, New Jersey",,,34013014500,922282,10326,34,,"Census Tract 145, Essex County, New Jersey",3968,15.9
ACSSF,NJ,1400000US34013014600,"Census Tract 146, Essex County, New Jersey",,,34013014600,735330,8784,34,,"Census Tract 146, Essex County, New Jersey",5101,21.53
ACSSF,NJ,1400000US34013014700,"Census Tract 147, Essex County, New Jersey",,,34013014700,1269780,20449,34,,"Census Tract 147, Essex County, New Jersey",6473,9.82
ACSSF,NJ,1400000US34013014800,"Census Tract 148, Essex County, New Jersey",,,34013014800,1688192,3155,34,,"Census Tract 148, Essex County, New Jersey",3478,0
ACSSF,NJ,1400000US34013014900,"Census Tract 149, Essex County, New Jersey",,,34013014900,2140167,7757,34,,"Census Tract 149, Essex County, New Jersey",4913,0
ACSSF,NJ,1400000US34013015000,"Census Tract 150, Essex County, New Jersey",,,34013015000,1394616,6893,34,,"Census Tract 150, Essex County, New Jersey",3657,0
ACSSF,NJ,1400000US34013015100,"Census Tract 151, Essex County, New Jersey",,,34013015100,1100746,13422,34,,"Census Tract 151, Essex County, New Jersey",4905,3.24
ACSSF,NJ,1400000US34013015200,"Census Tract 152, Essex County, New Jersey",,,34013015200,927380,0,34,,"Census Tract 152, Essex County, New Jersey",4463,11.27
ACSSF,NJ,1400000US34013015300,"Census Tract 153, Essex County, New Jersey",,,34013015300,1180259,0,34,,"Census Tract 153, Essex County, New Jersey",3178,9.76
ACSSF,NJ,1400000US34013015400,"Census Tract 154, Essex County, New Jersey",,,34013015400,1272880,2136,34,,"Census Tract 154, Essex County, New Jersey",6161,34.12
ACSSF,NJ,1400000US34013015500,"Census Tract 155, Essex County, New Jersey",,,34013015500,868794,15735,34,,"Census Tract 155, Essex County, New Jersey",4491,12.53
ACSSF,NJ,1400000US34013015600,"Census Tract 156, Essex County, New Jersey",,,34013015600,976011,13690,34,,"Census Tract 156, Essex County, New Jersey",4631,0
ACSSF,NJ,1400000US34013015700,"Census Tract 157, Essex County, New Jersey",,,34013015700,593557,0,34,,"Census Tract 157, Essex County, New Jersey",2835,0
ACSSF,NJ,1400000US34013015800,"Census Tract 158, Essex County, New Jersey",,,34013015800,779227,436,34,,"Census Tract 158, Essex County, New Jersey",4304,17.04
ACSSF,NJ,1400000US34013015900,"Census Tract 159, Essex County, New Jersey",,,34013015900,900738,0,34,,"Census Tract 159, Essex County, New Jersey",5958,27.41
ACSSF,NJ,1400000US34013016000,"Census Tract 160, Essex County, New Jersey",,,34013016000,3301621,12037,34,,"Census Tract 160, Essex County, New Jersey",7827,0
ACSSF,NJ,1400000US34013016100,"Census Tract 161, Essex County, New Jersey",,,34013016100,2050770,0,34,,"Census Tract 161, Essex County, New Jersey",3729,1.09
ACSSF,NJ,1400000US34013016200,"Census Tract 162, Essex County, New Jersey",,,34013016200,1948562,1990,34,,"Census Tract 162, Essex County, New Jersey",3872,0
ACSSF,NJ,1400000US34013016300,"Census Tract 163, Essex County, New Jersey",,,34013016300,1527377,0,34,,"Census Tract 163, Essex County, New Jersey",3606,0.62
ACSSF,NJ,1400000US34013016400,"Census Tract 164, Essex County, New Jersey",,,34013016400,2232910,12537,34,,"Census Tract 164, Essex County, New Jersey",3884,2.4
ACSSF,NJ,1400000US34013016500,"Census Tract 165, Essex County, New Jersey",,,34013016500,1695101,0,34,,"Census Tract 165, Essex County, New Jersey",3999,8.64
ACSSF,NJ,1400000US34013016600,"Census Tract 166, Essex County, New Jersey",,,34013016600,668296,0,34,,"Census Tract 166, Essex County, New Jersey",2747,1.48
ACSSF,NJ,1400000US34013016700,"Census Tract 167, Essex County, New Jersey",,,34013016700,510283,0,34,,"Census Tract 167, Essex County, New Jersey",2666,25.26
ACSSF,NJ,1400000US34013016800,"Census Tract 168, Essex County, New Jersey",,,34013016800,749914,0,34,,"Census Tract 168, Essex County, New Jersey",4271,5.01
ACSSF,NJ,1400000US34013016900,"Census Tract 169, Essex County, New Jersey",,,34013016900,2237828,0,34,,"Census Tract 169, Essex County, New Jersey",3017,3.29
ACSSF,NJ,1400000US34013017000,"Census Tract 170, Essex County, New Jersey",,,34013017000,1070050,0,34,,"Census Tract 170, Essex County, New Jersey",2680,3.33
ACSSF,NJ,1400000US34013017100,"Census Tract 171, Essex County, New Jersey",,,34013017100,437409,2798,34,,"Census Tract 171, Essex County, New Jersey",2039,36.45
ACSSF,NJ,1400000US34013017200,"Census Tract 172, Essex County, New Jersey",,,34013017200,1027626,0,34,,"Census Tract 172, Essex County, New Jersey",3363,14.29
